Start time UTC,End time UTC,Total generation
2024-02-09T17:45:00.000Z,2024-02-09T18:00:00.000Z,2984.9599980000003
2024-02-09T18:00:00.000Z,2024-02-09T18:15:00.000Z,2978.6000000000004
2024-02-09T18:15:00.000Z,2024-02-09T18:30:00.000Z,3016.179998
2024-02-09T18:30:00.000Z,2024-02-09T18:45:00.000Z,3006.579998
2024-02-09T18:45:00.000Z,2024-02-09T19:00:00.000Z,2979.2599999999998
2024-02-09T19:00:00.000Z,2024-02-09T19:15:00.000Z,2950.1299960000006
2024-02-09T19:15:00.000Z,2024-02-09T19:30:00.000Z,2974.679998
2024-02-09T19:30:00.000Z,2024-02-09T19:45:00.000Z,2918.0
2024-02-09T19:45:00.000Z,2024-02-09T20:00:00.000Z,2828.479998
2024-02-09T20:00:00.000Z,2024-02-09T20:15:00.000Z,2699.7299959999996
2024-02-09T20:15:00.000Z,2024-02-09T20:30:00.000Z,2696.96
2024-02-09T20:30:00.000Z,2024-02-09T20:45:00.000Z,2655.6800000000003
2024-02-09T20:45:00.000Z,2024-02-09T21:00:00.000Z,2627.979998
2024-02-09T21:00:00.000Z,2024-02-09T21:15:00.000Z,2616.3699979999997
2024-02-09T21:15:00.000Z,2024-02-09T21:30:00.000Z,2621.779998
2024-02-09T21:30:00.000Z,2024-02-09T21:45:00.000Z,2658.1
2024-02-09T21:45:00.000Z,2024-02-09T22:00:00.000Z,2666.3199959999997
2024-02-09T22:00:00.000Z,2024-02-09T22:15:00.000Z,2575.879996
2024-02-09T22:15:00.000Z,2024-02-09T22:30:00.000Z,2527.06
2024-02-09T22:30:00.000Z,2024-02-09T22:45:00.000Z,2510.82
2024-02-09T22:45:00.000Z,2024-02-09T23:00:00.000Z,2499.9800000000005
2024-02-09T23:00:00.000Z,2024-02-09T23:15:00.000Z,2439.2999999999997
2024-02-09T23:15:00.000Z,2024-02-09T23:30:00.000Z,2450.159998
2024-02-09T23:30:00.000Z,2024-02-09T23:45:00.000Z,2433.159998
2024-02-09T23:45:00.000Z,2024-02-10T00:00:00.000Z,2437.239998
2024-02-10T00:00:00.000Z,2024-02-10T00:15:00.000Z,2445.4799980000003
2024-02-10T00:15:00.000Z,2024-02-10T00:30:00.000Z,2395.26
2024-02-10T00:30:00.000Z,2024-02-10T00:45:00.000Z,2377.2200000000003
2024-02-10T00:45:00.000Z,2024-02-10T01:00:00.000Z,2347.2200000000003
2024-02-10T01:00:00.000Z,2024-02-10T01:15:00.000Z,2360.12
2024-02-10T01:15:00.000Z,2024-02-10T01:30:00.000Z,2355.46
2024-02-10T01:30:00.000Z,2024-02-10T01:45:00.000Z,2330.9
2024-02-10T01:45:00.000Z,2024-02-10T02:00:00.000Z,2346.42
2024-02-10T02:00:00.000Z,2024-02-10T02:15:00.000Z,2383.22
2024-02-10T02:15:00.000Z,2024-02-10T02:30:00.000Z,2376.3
2024-02-10T02:30:00.000Z,2024-02-10T02:45:00.000Z,2401.66
2024-02-10T02:45:00.000Z,2024-02-10T03:00:00.000Z,2469.4800000000005
2024-02-10T03:00:00.000Z,2024-02-10T03:15:00.000Z,2465.09
2024-02-10T03:15:00.000Z,2024-02-10T03:30:00.000Z,2461.02
2024-02-10T03:30:00.000Z,2024-02-10T03:45:00.000Z,2486.46
2024-02-10T03:45:00.000Z,2024-02-10T04:00:00.000Z,2575.9399980000003
2024-02-10T04:00:00.000Z,2024-02-10T04:15:00.000Z,2578.569998
2024-02-10T04:15:00.000Z,2024-02-10T04:30:00.000Z,2511.599998
2024-02-10T04:30:00.000Z,2024-02-10T04:45:00.000Z,2503.4
2024-02-10T04:45:00.000Z,2024-02-10T05:00:00.000Z,2493.2400000000002
2024-02-10T05:00:00.000Z,2024-02-10T05:15:00.000Z,2543.6800000000003
2024-02-10T05:15:00.000Z,2024-02-10T05:30:00.000Z,2461.48
2024-02-10T05:30:00.000Z,2024-02-10T05:45:00.000Z,2429.24
2024-02-10T05:45:00.000Z,2024-02-10T06:00:00.000Z,2377.66
2024-02-10T06:00:00.000Z,2024-02-10T06:15:00.000Z,2274.3399999999997
2024-02-10T06:15:00.000Z,2024-02-10T06:30:00.000Z,2173.5
2024-02-10T06:30:00.000Z,2024-02-10T06:45:00.000Z,2146.94
2024-02-10T06:45:00.000Z,2024-02-10T07:00:00.000Z,2094.18
2024-02-10T07:00:00.000Z,2024-02-10T07:15:00.000Z,2177.99
2024-02-10T07:15:00.000Z,2024-02-10T07:30:00.000Z,2208.1000000000004
2024-02-10T07:30:00.000Z,2024-02-10T07:45:00.000Z,2224.56
2024-02-10T07:45:00.000Z,2024-02-10T08:00:00.000Z,2297.6
2024-02-10T08:00:00.000Z,2024-02-10T08:15:00.000Z,2280.95
2024-02-10T08:15:00.000Z,2024-02-10T08:30:00.000Z,2350.04
2024-02-10T08:30:00.000Z,2024-02-10T08:45:00.000Z,2300.18
2024-02-10T08:45:00.000Z,2024-02-10T09:00:00.000Z,2241.8
2024-02-10T09:00:00.000Z,2024-02-10T09:15:00.000Z,2148.61
2024-02-10T09:15:00.000Z,2024-02-10T09:30:00.000Z,2205.7
2024-02-10T09:30:00.000Z,2024-02-10T09:45:00.000Z,2171.08
2024-02-10T09:45:00.000Z,2024-02-10T10:00:00.000Z,2192.94
2024-02-10T10:00:00.000Z,2024-02-10T10:15:00.000Z,2081.4300000000003
2024-02-10T10:15:00.000Z,2024-02-10T10:30:00.000Z,2145.2
2024-02-10T10:30:00.000Z,2024-02-10T10:45:00.000Z,2084.62
2024-02-10T10:45:00.000Z,2024-02-10T11:00:00.000Z,2038.4800000000002
2024-02-10T11:00:00.000Z,2024-02-10T11:15:00.000Z,1893.4299999999998
2024-02-10T11:15:00.000Z,2024-02-10T11:30:00.000Z,1942.84
2024-02-10T11:30:00.000Z,2024-02-10T11:45:00.000Z,1890.92
2024-02-10T11:45:00.000Z,2024-02-10T12:00:00.000Z,1863.1800000000003
2024-02-10T12:00:00.000Z,2024-02-10T12:15:00.000Z,1768.13
2024-02-10T12:15:00.000Z,2024-02-10T12:30:00.000Z,1804.58
2024-02-10T12:30:00.000Z,2024-02-10T12:45:00.000Z,1776.6
2024-02-10T12:45:00.000Z,2024-02-10T13:00:00.000Z,1771.2600000000002
2024-02-10T13:00:00.000Z,2024-02-10T13:15:00.000Z,1772.12
2024-02-10T13:15:00.000Z,2024-02-10T13:30:00.000Z,1745.78
2024-02-10T13:30:00.000Z,2024-02-10T13:45:00.000Z,1760.4799999999998
2024-02-10T13:45:00.000Z,2024-02-10T14:00:00.000Z,1810.28
2024-02-10T14:00:00.000Z,2024-02-10T14:15:00.000Z,1871.91
2024-02-10T14:15:00.000Z,2024-02-10T14:30:00.000Z,1796.32
2024-02-10T14:30:00.000Z,2024-02-10T14:45:00.000Z,1809.08
2024-02-10T14:45:00.000Z,2024-02-10T15:00:00.000Z,1821.56
2024-02-10T15:00:00.000Z,2024-02-10T15:15:00.000Z,1939.5500000000002
2024-02-10T15:15:00.000Z,2024-02-10T15:30:00.000Z,1932.58
2024-02-10T15:30:00.000Z,2024-02-10T15:45:00.000Z,2014.5
2024-02-10T15:45:00.000Z,2024-02-10T16:00:00.000Z,2120.4
2024-02-10T16:00:00.000Z,2024-02-10T16:15:00.000Z,2225.25
2024-02-10T16:15:00.000Z,2024-02-10T16:30:00.000Z,2235.66
2024-02-10T16:30:00.000Z,2024-02-10T16:45:00.000Z,2265.3
2024-02-10T16:45:00.000Z,2024-02-10T17:00:00.000Z,2272.08
2024-02-10T17:00:00.000Z,2024-02-10T17:15:00.000Z,2284.5499999999997
2024-02-10T17:15:00.000Z,2024-02-10T17:30:00.000Z,2333.459998
2024-02-10T17:30:00.000Z,2024-02-10T17:45:00.000Z,2455.019998
2024-02-10T17:45:00.000Z,2024-02-10T18:00:00.000Z,2586.56
2024-02-10T18:00:00.000Z,2024-02-10T18:15:00.000Z,2571.75
2024-02-10T18:15:00.000Z,2024-02-10T18:30:00.000Z,2567.6600000000003
2024-02-10T18:30:00.000Z,2024-02-10T18:45:00.000Z,2601.7
2024-02-10T18:45:00.000Z,2024-02-10T19:00:00.000Z,2625.34
2024-02-10T19:00:00.000Z,2024-02-10T19:15:00.000Z,2658.5
2024-02-10T19:15:00.000Z,2024-02-10T19:30:00.000Z,2634.98
2024-02-10T19:30:00.000Z,2024-02-10T19:45:00.000Z,2659.7
2024-02-10T19:45:00.000Z,2024-02-10T20:00:00.000Z,2749.739998
2024-02-10T20:00:00.000Z,2024-02-10T20:15:00.000Z,2923.25
2024-02-10T20:15:00.000Z,2024-02-10T20:30:00.000Z,2965.9999980000002
2024-02-10T20:30:00.000Z,2024-02-10T20:45:00.000Z,2924.199998
2024-02-10T20:45:00.000Z,2024-02-10T21:00:00.000Z,2851.159998
2024-02-10T21:00:00.000Z,2024-02-10T21:15:00.000Z,2857.759998
2024-02-10T21:15:00.000Z,2024-02-10T21:30:00.000Z,2877.7599999999998
2024-02-10T21:30:00.000Z,2024-02-10T21:45:00.000Z,2968.4800000000005
2024-02-10T21:45:00.000Z,2024-02-10T22:00:00.000Z,3057.4
2024-02-10T22:00:00.000Z,2024-02-10T22:15:00.000Z,3167.08
2024-02-10T22:15:00.000Z,2024-02-10T22:30:00.000Z,3150.5599979999997
2024-02-10T22:30:00.000Z,2024-02-10T22:45:00.000Z,3150.239998
2024-02-10T22:45:00.000Z,2024-02-10T23:00:00.000Z,3110.78
2024-02-10T23:00:00.000Z,2024-02-10T23:15:00.000Z,3137.109998
2024-02-10T23:15:00.000Z,2024-02-10T23:30:00.000Z,3060.979998
2024-02-10T23:30:00.000Z,2024-02-10T23:45:00.000Z,3047.4199999999996
2024-02-10T23:45:00.000Z,2024-02-11T00:00:00.000Z,3051.859998
2024-02-11T00:00:00.000Z,2024-02-11T00:15:00.000Z,3120.319998
2024-02-11T00:15:00.000Z,2024-02-11T00:30:00.000Z,3163.399998
2024-02-11T00:30:00.000Z,2024-02-11T00:45:00.000Z,3201.039998
2024-02-11T00:45:00.000Z,2024-02-11T01:00:00.000Z,3200.459998
2024-02-11T01:00:00.000Z,2024-02-11T01:15:00.000Z,3305.58
2024-02-11T01:15:00.000Z,2024-02-11T01:30:00.000Z,3236.02
2024-02-11T01:30:00.000Z,2024-02-11T01:45:00.000Z,3322.1
2024-02-11T01:45:00.000Z,2024-02-11T02:00:00.000Z,3432.2599999999998
2024-02-11T02:00:00.000Z,2024-02-11T02:15:00.000Z,3451.559998
2024-02-11T02:15:00.000Z,2024-02-11T02:30:00.000Z,3382.7400000000002
2024-02-11T02:30:00.000Z,2024-02-11T02:45:00.000Z,3405.9
2024-02-11T02:45:00.000Z,2024-02-11T03:00:00.000Z,3490.8399980000004
2024-02-11T03:00:00.000Z,2024-02-11T03:15:00.000Z,3600.499994
2024-02-11T03:15:00.000Z,2024-02-11T03:30:00.000Z,3539.599998
2024-02-11T03:30:00.000Z,2024-02-11T03:45:00.000Z,3566.759996
2024-02-11T03:45:00.000Z,2024-02-11T04:00:00.000Z,3585.039998
2024-02-11T04:00:00.000Z,2024-02-11T04:15:00.000Z,3609.219996
2024-02-11T04:15:00.000Z,2024-02-11T04:30:00.000Z,3573.3
2024-02-11T04:30:00.000Z,2024-02-11T04:45:00.000Z,3514.42
2024-02-11T04:45:00.000Z,2024-02-11T05:00:00.000Z,3512.04
2024-02-11T05:00:00.000Z,2024-02-11T05:15:00.000Z,3601.16
2024-02-11T05:15:00.000Z,2024-02-11T05:30:00.000Z,3523.02
2024-02-11T05:30:00.000Z,2024-02-11T05:45:00.000Z,3552.9399999999996
2024-02-11T05:45:00.000Z,2024-02-11T06:00:00.000Z,3591.58
2024-02-11T06:00:00.000Z,2024-02-11T06:15:00.000Z,3711.88
2024-02-11T06:15:00.000Z,2024-02-11T06:30:00.000Z,3645.2200000000003
2024-02-11T06:30:00.000Z,2024-02-11T06:45:00.000Z,3644.34
2024-02-11T06:45:00.000Z,2024-02-11T07:00:00.000Z,3674.02
2024-02-11T07:00:00.000Z,2024-02-11T07:15:00.000Z,3685.96
2024-02-11T07:15:00.000Z,2024-02-11T07:30:00.000Z,3746.44
2024-02-11T07:30:00.000Z,2024-02-11T07:45:00.000Z,3687.94
2024-02-11T07:45:00.000Z,2024-02-11T08:00:00.000Z,3744.1799979999996
2024-02-11T08:00:00.000Z,2024-02-11T08:15:00.000Z,3865.7599999999998
2024-02-11T08:15:00.000Z,2024-02-11T08:30:00.000Z,3954.2599999999998
2024-02-11T08:30:00.000Z,2024-02-11T08:45:00.000Z,3919.56
2024-02-11T08:45:00.000Z,2024-02-11T09:00:00.000Z,3892.4400000000005
2024-02-11T09:00:00.000Z,2024-02-11T09:15:00.000Z,3669.96
2024-02-11T09:15:00.000Z,2024-02-11T09:30:00.000Z,3835.7
2024-02-11T09:30:00.000Z,2024-02-11T09:45:00.000Z,3700.88
2024-02-11T09:45:00.000Z,2024-02-11T10:00:00.000Z,3514.88
2024-02-11T10:00:00.000Z,2024-02-11T10:15:00.000Z,3096.7599999999998
2024-02-11T10:15:00.000Z,2024-02-11T10:30:00.000Z,3216.38
2024-02-11T10:30:00.000Z,2024-02-11T10:45:00.000Z,3094.74
2024-02-11T10:45:00.000Z,2024-02-11T11:00:00.000Z,2964.0600000000004
2024-02-11T11:00:00.000Z,2024-02-11T11:15:00.000Z,2846.58
2024-02-11T11:15:00.000Z,2024-02-11T11:30:00.000Z,2835.96
2024-02-11T11:30:00.000Z,2024-02-11T11:45:00.000Z,2837.22
2024-02-11T11:45:00.000Z,2024-02-11T12:00:00.000Z,2853.52
2024-02-11T12:00:00.000Z,2024-02-11T12:15:00.000Z,2708.7400000000002
2024-02-11T12:15:00.000Z,2024-02-11T12:30:00.000Z,2688.76
2024-02-11T12:30:00.000Z,2024-02-11T12:45:00.000Z,2661.7799999999997
2024-02-11T12:45:00.000Z,2024-02-11T13:00:00.000Z,2643.7200000000003
2024-02-11T13:00:00.000Z,2024-02-11T13:15:00.000Z,2656.8599999999997
2024-02-11T13:15:00.000Z,2024-02-11T13:30:00.000Z,2620.5
2024-02-11T13:30:00.000Z,2024-02-11T13:45:00.000Z,2611.36
2024-02-11T13:45:00.000Z,2024-02-11T14:00:00.000Z,2647.419998
2024-02-11T14:00:00.000Z,2024-02-11T14:15:00.000Z,2834.1000000000004
2024-02-11T14:15:00.000Z,2024-02-11T14:30:00.000Z,2659.7799999999997
2024-02-11T14:30:00.000Z,2024-02-11T14:45:00.000Z,2762.64
2024-02-11T14:45:00.000Z,2024-02-11T15:00:00.000Z,2876.66
2024-02-11T15:00:00.000Z,2024-02-11T15:15:00.000Z,3037.96
2024-02-11T15:15:00.000Z,2024-02-11T15:30:00.000Z,2944.4
2024-02-11T15:30:00.000Z,2024-02-11T15:45:00.000Z,2986.2799999999997
2024-02-11T15:45:00.000Z,2024-02-11T16:00:00.000Z,2986.54
2024-02-11T16:00:00.000Z,2024-02-11T16:15:00.000Z,3071.04
2024-02-11T16:15:00.000Z,2024-02-11T16:30:00.000Z,3076.76
2024-02-11T16:30:00.000Z,2024-02-11T16:45:00.000Z,3142.56
2024-02-11T16:45:00.000Z,2024-02-11T17:00:00.000Z,3178.96
2024-02-11T17:00:00.000Z,2024-02-11T17:15:00.000Z,3228.88
2024-02-11T17:15:00.000Z,2024-02-11T17:30:00.000Z,3228.5
2024-02-11T17:30:00.000Z,2024-02-11T17:45:00.000Z,3256.9399999999996
2024-02-11T17:45:00.000Z,2024-02-11T18:00:00.000Z,3200.66
2024-02-11T18:00:00.000Z,2024-02-11T18:15:00.000Z,3248.24
2024-02-11T18:15:00.000Z,2024-02-11T18:30:00.000Z,3273.979998
2024-02-11T18:30:00.000Z,2024-02-11T18:45:00.000Z,3240.619998
2024-02-11T18:45:00.000Z,2024-02-11T19:00:00.000Z,3208.7799999999997
2024-02-11T19:00:00.000Z,2024-02-11T19:15:00.000Z,3179.0200000000004
2024-02-11T19:15:00.000Z,2024-02-11T19:30:00.000Z,3189.96
2024-02-11T19:30:00.000Z,2024-02-11T19:45:00.000Z,3139.84
2024-02-11T19:45:00.000Z,2024-02-11T20:00:00.000Z,3041.16
2024-02-11T20:00:00.000Z,2024-02-11T20:15:00.000Z,3023.299998
2024-02-11T20:15:00.000Z,2024-02-11T20:30:00.000Z,2994.34
2024-02-11T20:30:00.000Z,2024-02-11T20:45:00.000Z,3066.02
2024-02-11T20:45:00.000Z,2024-02-11T21:00:00.000Z,3081.3199999999997
2024-02-11T21:00:00.000Z,2024-02-11T21:15:00.000Z,3088.78
2024-02-11T21:15:00.000Z,2024-02-11T21:30:00.000Z,3068.68
2024-02-11T21:30:00.000Z,2024-02-11T21:45:00.000Z,3060.2
2024-02-11T21:45:00.000Z,2024-02-11T22:00:00.000Z,3103.28
2024-02-11T22:00:00.000Z,2024-02-11T22:15:00.000Z,3224.58
2024-02-11T22:15:00.000Z,2024-02-11T22:30:00.000Z,3212.1800000000003
2024-02-11T22:30:00.000Z,2024-02-11T22:45:00.000Z,3272.14
2024-02-11T22:45:00.000Z,2024-02-11T23:00:00.000Z,3307.16
2024-02-11T23:00:00.000Z,2024-02-11T23:15:00.000Z,3345.34
2024-02-11T23:15:00.000Z,2024-02-11T23:30:00.000Z,3320.4
2024-02-11T23:30:00.000Z,2024-02-11T23:45:00.000Z,3317.2
2024-02-11T23:45:00.000Z,2024-02-12T00:00:00.000Z,3296.96
2024-02-12T00:00:00.000Z,2024-02-12T00:15:00.000Z,3405.3
2024-02-12T00:15:00.000Z,2024-02-12T00:30:00.000Z,3343.68
2024-02-12T00:30:00.000Z,2024-02-12T00:45:00.000Z,3378.7200000000003
2024-02-12T00:45:00.000Z,2024-02-12T01:00:00.000Z,3444.46
2024-02-12T01:00:00.000Z,2024-02-12T01:15:00.000Z,3603.26
2024-02-12T01:15:00.000Z,2024-02-12T01:30:00.000Z,3523.12
2024-02-12T01:30:00.000Z,2024-02-12T01:45:00.000Z,3582.4
2024-02-12T01:45:00.000Z,2024-02-12T02:00:00.000Z,3651.8
2024-02-12T02:00:00.000Z,2024-02-12T02:15:00.000Z,3687.6
2024-02-12T02:15:00.000Z,2024-02-12T02:30:00.000Z,3716.34
2024-02-12T02:30:00.000Z,2024-02-12T02:45:00.000Z,3716.7400000000002
2024-02-12T02:45:00.000Z,2024-02-12T03:00:00.000Z,3651.0
2024-02-12T03:00:00.000Z,2024-02-12T03:15:00.000Z,3707.18
2024-02-12T03:15:00.000Z,2024-02-12T03:30:00.000Z,3664.12
2024-02-12T03:30:00.000Z,2024-02-12T03:45:00.000Z,3693.08
2024-02-12T03:45:00.000Z,2024-02-12T04:00:00.000Z,3760.1
2024-02-12T04:00:00.000Z,2024-02-12T04:15:00.000Z,3774.3
2024-02-12T04:15:00.000Z,2024-02-12T04:30:00.000Z,3717.66
2024-02-12T04:30:00.000Z,2024-02-12T04:45:00.000Z,3680.2200000000003
2024-02-12T04:45:00.000Z,2024-02-12T05:00:00.000Z,3646.536
2024-02-12T05:00:00.000Z,2024-02-12T05:15:00.000Z,3589.171994
2024-02-12T05:15:00.000Z,2024-02-12T05:30:00.000Z,3576.5779979999998
2024-02-12T05:30:00.000Z,2024-02-12T05:45:00.000Z,3527.565998
2024-02-12T05:45:00.000Z,2024-02-12T06:00:00.000Z,3527.2679980000003
2024-02-12T06:00:00.000Z,2024-02-12T06:15:00.000Z,3523.027998
2024-02-12T06:15:00.000Z,2024-02-12T06:30:00.000Z,3513.6059960000002
2024-02-12T06:30:00.000Z,2024-02-12T06:45:00.000Z,3508.926
2024-02-12T06:45:00.000Z,2024-02-12T07:00:00.000Z,3508.402
2024-02-12T07:00:00.000Z,2024-02-12T07:15:00.000Z,3442.521996
2024-02-12T07:15:00.000Z,2024-02-12T07:30:00.000Z,3518.757996
2024-02-12T07:30:00.000Z,2024-02-12T07:45:00.000Z,3590.001998
2024-02-12T07:45:00.000Z,2024-02-12T08:00:00.000Z,3662.76
2024-02-12T08:00:00.000Z,2024-02-12T08:15:00.000Z,3601.7400000000002
2024-02-12T08:15:00.000Z,2024-02-12T08:30:00.000Z,3643.94
2024-02-12T08:30:00.000Z,2024-02-12T08:45:00.000Z,3590.6400000000003
2024-02-12T08:45:00.000Z,2024-02-12T09:00:00.000Z,3621.2
2024-02-12T09:00:00.000Z,2024-02-12T09:15:00.000Z,3535.064
2024-02-12T09:15:00.000Z,2024-02-12T09:30:00.000Z,3569.1959979999997
2024-02-12T09:30:00.000Z,2024-02-12T09:45:00.000Z,3607.4
2024-02-12T09:45:00.000Z,2024-02-12T10:00:00.000Z,3516.1299980000003
2024-02-12T10:00:00.000Z,2024-02-12T10:15:00.000Z,3229.137998
2024-02-12T10:15:00.000Z,2024-02-12T10:30:00.000Z,3306.705998
2024-02-12T10:30:00.000Z,2024-02-12T10:45:00.000Z,3213.901998
2024-02-12T10:45:00.000Z,2024-02-12T11:00:00.000Z,3134.899996
2024-02-12T11:00:00.000Z,2024-02-12T11:15:00.000Z,2926.4799980000003
2024-02-12T11:15:00.000Z,2024-02-12T11:30:00.000Z,2931.7379979999996
2024-02-12T11:30:00.000Z,2024-02-12T11:45:00.000Z,2870.6259980000004
2024-02-12T11:45:00.000Z,2024-02-12T12:00:00.000Z,2880.944
2024-02-12T12:00:00.000Z,2024-02-12T12:15:00.000Z,2915.527996
2024-02-12T12:15:00.000Z,2024-02-12T12:30:00.000Z,2859.8
2024-02-12T12:30:00.000Z,2024-02-12T12:45:00.000Z,2891.4279960000003
2024-02-12T12:45:00.000Z,2024-02-12T13:00:00.000Z,2915.797998
2024-02-12T13:00:00.000Z,2024-02-12T13:15:00.000Z,2996.265998
2024-02-12T13:15:00.000Z,2024-02-12T13:30:00.000Z,2875.435998
2024-02-12T13:30:00.000Z,2024-02-12T13:45:00.000Z,2911.955996
2024-02-12T13:45:00.000Z,2024-02-12T14:00:00.000Z,3034.57
2024-02-12T14:00:00.000Z,2024-02-12T14:15:00.000Z,3249.0059980000005
2024-02-12T14:15:00.000Z,2024-02-12T14:30:00.000Z,3124.5519999999997
2024-02-12T14:30:00.000Z,2024-02-12T14:45:00.000Z,3203.511998
2024-02-12T14:45:00.000Z,2024-02-12T15:00:00.000Z,3316.232
2024-02-12T15:00:00.000Z,2024-02-12T15:15:00.000Z,3549.492
2024-02-12T15:15:00.000Z,2024-02-12T15:30:00.000Z,3504.266
2024-02-12T15:30:00.000Z,2024-02-12T15:45:00.000Z,3581.265998
2024-02-12T15:45:00.000Z,2024-02-12T16:00:00.000Z,3620.865998
2024-02-12T16:00:00.000Z,2024-02-12T16:15:00.000Z,3794.066
2024-02-12T16:15:00.000Z,2024-02-12T16:30:00.000Z,3746.834
2024-02-12T16:30:00.000Z,2024-02-12T16:45:00.000Z,3816.045998
2024-02-12T16:45:00.000Z,2024-02-12T17:00:00.000Z,3850.915998
2024-02-12T17:00:00.000Z,2024-02-12T17:15:00.000Z,4052.284
2024-02-12T17:15:00.000Z,2024-02-12T17:30:00.000Z,3960.697996
2024-02-12T17:30:00.000Z,2024-02-12T17:45:00.000Z,4053.498
2024-02-12T17:45:00.000Z,2024-02-12T18:00:00.000Z,4175.168
2024-02-12T18:00:00.000Z,2024-02-12T18:15:00.000Z,4238.86
2024-02-12T18:15:00.000Z,2024-02-12T18:30:00.000Z,4217.9
2024-02-12T18:30:00.000Z,2024-02-12T18:45:00.000Z,4205.82
2024-02-12T18:45:00.000Z,2024-02-12T19:00:00.000Z,4210.427996
2024-02-12T19:00:00.000Z,2024-02-12T19:15:00.000Z,4339.3759979999995
2024-02-12T19:15:00.000Z,2024-02-12T19:30:00.000Z,4271.002
2024-02-12T19:30:00.000Z,2024-02-12T19:45:00.000Z,4320.213998
2024-02-12T19:45:00.000Z,2024-02-12T20:00:00.000Z,4403.569998
2024-02-12T20:00:00.000Z,2024-02-12T20:15:00.000Z,4598.081996
2024-02-12T20:15:00.000Z,2024-02-12T20:30:00.000Z,4558.983996
2024-02-12T20:30:00.000Z,2024-02-12T20:45:00.000Z,4644.42
2024-02-12T20:45:00.000Z,2024-02-12T21:00:00.000Z,4678.12
2024-02-12T21:00:00.000Z,2024-02-12T21:15:00.000Z,4875.4400000000005
2024-02-12T21:15:00.000Z,2024-02-12T21:30:00.000Z,4822.84
2024-02-12T21:30:00.000Z,2024-02-12T21:45:00.000Z,4874.32
2024-02-12T21:45:00.000Z,2024-02-12T22:00:00.000Z,4982.18
2024-02-12T22:00:00.000Z,2024-02-12T22:15:00.000Z,5223.9
2024-02-12T22:15:00.000Z,2024-02-12T22:30:00.000Z,5162.519998
2024-02-12T22:30:00.000Z,2024-02-12T22:45:00.000Z,5271.52
2024-02-12T22:45:00.000Z,2024-02-12T23:00:00.000Z,5298.48
2024-02-12T23:00:00.000Z,2024-02-12T23:15:00.000Z,5448.78
2024-02-12T23:15:00.000Z,2024-02-12T23:30:00.000Z,5456.579998
2024-02-12T23:30:00.000Z,2024-02-12T23:45:00.000Z,5520.26
2024-02-12T23:45:00.000Z,2024-02-13T00:00:00.000Z,5558.639999999999
2024-02-13T00:00:00.000Z,2024-02-13T00:15:00.000Z,5599.02
2024-02-13T00:15:00.000Z,2024-02-13T00:30:00.000Z,5636.639999999999
2024-02-13T00:30:00.000Z,2024-02-13T00:45:00.000Z,5644.16
2024-02-13T00:45:00.000Z,2024-02-13T01:00:00.000Z,5667.62
2024-02-13T01:00:00.000Z,2024-02-13T01:15:00.000Z,5894.040000000001
2024-02-13T01:15:00.000Z,2024-02-13T01:30:00.000Z,5851.4400000000005
2024-02-13T01:30:00.000Z,2024-02-13T01:45:00.000Z,6014.2
2024-02-13T01:45:00.000Z,2024-02-13T02:00:00.000Z,6171.16
2024-02-13T02:00:00.000Z,2024-02-13T02:15:00.000Z,6395.119999999999
2024-02-13T02:15:00.000Z,2024-02-13T02:30:00.000Z,6331.74
2024-02-13T02:30:00.000Z,2024-02-13T02:45:00.000Z,6427.1
2024-02-13T02:45:00.000Z,2024-02-13T03:00:00.000Z,6490.38
2024-02-13T03:00:00.000Z,2024-02-13T03:15:00.000Z,6788.1
2024-02-13T03:15:00.000Z,2024-02-13T03:30:00.000Z,6745.499997999999
2024-02-13T03:30:00.000Z,2024-02-13T03:45:00.000Z,6878.62
2024-02-13T03:45:00.000Z,2024-02-13T04:00:00.000Z,7000.02
2024-02-13T04:00:00.000Z,2024-02-13T04:15:00.000Z,7123.7
2024-02-13T04:15:00.000Z,2024-02-13T04:30:00.000Z,7086.38
2024-02-13T04:30:00.000Z,2024-02-13T04:45:00.000Z,7130.54
2024-02-13T04:45:00.000Z,2024-02-13T05:00:00.000Z,7156.139999999999
2024-02-13T05:00:00.000Z,2024-02-13T05:15:00.000Z,7247.34
2024-02-13T05:15:00.000Z,2024-02-13T05:30:00.000Z,7159.4400000000005
2024-02-13T05:30:00.000Z,2024-02-13T05:45:00.000Z,7145.639999999999
2024-02-13T05:45:00.000Z,2024-02-13T06:00:00.000Z,7185.04
2024-02-13T06:00:00.000Z,2024-02-13T06:15:00.000Z,7321.36
2024-02-13T06:15:00.000Z,2024-02-13T06:30:00.000Z,7345.08
2024-02-13T06:30:00.000Z,2024-02-13T06:45:00.000Z,7351.96
2024-02-13T06:45:00.000Z,2024-02-13T07:00:00.000Z,7330.860000000001
2024-02-13T07:00:00.000Z,2024-02-13T07:15:00.000Z,7246.36
2024-02-13T07:15:00.000Z,2024-02-13T07:30:00.000Z,7292.36
2024-02-13T07:30:00.000Z,2024-02-13T07:45:00.000Z,7291.5599999999995
2024-02-13T07:45:00.000Z,2024-02-13T08:00:00.000Z,7271.02
2024-02-13T08:00:00.000Z,2024-02-13T08:15:00.000Z,7117.92
2024-02-13T08:15:00.000Z,2024-02-13T08:30:00.000Z,7270.76
2024-02-13T08:30:00.000Z,2024-02-13T08:45:00.000Z,7208.96
